US_Latitude_dec.deg,US_Water.Column.Height_cm,US_Algal.Mat.Coverage,US_Macrophyte.Coverage,US_Sunlight.Access_Perc.Canopy.Cover,SW_pH,DO_perc.sat,DO_mg.per.L,SW_Temp_degC,Stream_Order,NOSC,lamO2,lamHCO3,n_chems,skew_lamO2,skew_lamHCO3,perc_AminoSugar,perc_Carb,perc_ConHC,perc_Lignin,perc_Lipid,perc_Other,perc_Protein,perc_Tannin,perc_UnsatHC,del_2H_permil,del_18O_permil,RA_dm,RA_ms_av,RA_ms_mn,RA_ms_mx,run_mm_cyr,dor_pc_pva,gwt_cm_cav,ele_mt_cav,slp_dg_cav,sgr_dk_rav,tmp_dc_cyr,tmp_dc_cdi,tmp_dc_uyr,pre_mm_cyr,pre_mm_cdi,pre_mm_uyr,aet_mm_cyr,aet_mm_cdi,aet_mm_uyr,cmi_ix_cyr,cmi_ix_cdi,cmi_ix_uyr,snw_pc_cyr,snw_pc_cmx,snw_pc_uyr,for_pc_cse,for_pc_use,crp_pc_cse,crp_pc_use,pst_pc_cse,pst_pc_use,ire_pc_cse,ire_pc_use,gla_pc_cse,gla_pc_use,prm_pc_cse,prm_pc_use,pac_pc_cse,pac_pc_use,cly_pc_cav,cly_pc_uav,slt_pc_cav,slt_pc_uav,snd_pc_cav,snd_pc_uav,soc_th_cav,soc_th_uav,swc_pc_cyr,swc_pc_cdi,swc_pc_uyr,kar_pc_cse,kar_pc_use,ero_kh_cav,ero_kh_uav,pop_ct_csu,pop_ct_usu,ppd_pk_cav,ppd_pk_uav,urb_pc_cse,urb_pc_use,nli_ix_cav,nli_ix_uav,rdd_mk_cav,rdd_mk_uav,hft_ix_c09,hft_ix_u09,gdp_md_cav,gdp_md_usu,hdi_ix_cav,General_Vegetation_Broadleaf deciduous tree,General_Vegetation_Broadleaf deciduous tree. Crop,General_Vegetation_Broadleaf deciduous tree. Grass,General_Vegetation_Broadleaf deciduous tree. Shrub,General_Vegetation_Broadleaf evergreen tree,General_Vegetation_Broadleaf evergreen tree. Broadleaf deciduous tree,General_Vegetation_Grass,General_Vegetation_Needleleaf deciduous tree. Broadleaf deciduous tree,General_Vegetation_Needleleaf deciduous tree. Grass,General_Vegetation_Needleleaf evergreen tree,General_Vegetation_Needleleaf evergreen tree. Broadleaf deciduous tree,General_Vegetation_Needleleaf evergreen tree. Broadleaf evergreen tree,General_Vegetation_Needleleaf evergreen tree. Grass,General_Vegetation_Needleleaf evergreen tree. Shrub,General_Vegetation_Shrub,General_Vegetation_Shrub. Grass,Hydrogeomorphology_Multi-channel,Hydrogeomorphology_Single-channel meandering,Hydrogeomorphology_Single-channel straight,River_Gradient_Relatively flat/gentle gradient (e.g. valleys),River_Gradient_Relatively steep gradient (e.g. mountainous or hilly terrain),Sediment_Bedrock (primarily),Sediment_Gravel/cobble (gt2mm),Sediment_Sand,Sediment_Silt/mud (lt0.0625mm),US_Depositional.Type_Downstream from obstacles,US_Depositional.Type_Downstream of small tributary,US_Depositional.Type_Inside bend of a stream,US_Depositional.Type_Marsh,US_Depositional.Type_Pool lip,US_Depositional.Type_Riffle,US_Depositional.Type_Shallow waters near the shore,US_Depositional.Type_Upstream of weir barrier deposition,rate.mg.per.L.per.h
39.758596401485946,13.762719162254676,2.8057355134992803,3.0,1.0,7.5,52.7,3.83,24.7,4.0,-0.3015622236113354,0.0458890727668848,0.051347127093441,7181.0,1.5674117963557768,1.5718485096027646,0.0423339367776075,0.0302186325024369,0.1435733184793204,0.4006405793065032,0.0816042333936777,0.01490043169475,0.1573596992062386,0.0919092048461217,0.0374599637933435,0.0,0.0,0.169118,0.0320717380637008,0.0,0.8723512753326642,14.0,0.0,383.0,1221.0,16.0,34.0,101.0,262.0,93.0,428.0,70.0,399.0,366.0,59.0,343.0,0.0,76.0,0.0,6.0,26.0,7.0,0.0,0.0,15.0,50.0,60.0,37.0,6.0,5.0,0.0,0.0,0.0,0.0,64.0,2.0,18.0,21.0,34.0,38.0,47.0,41.0,15.0,19.0,29.0,8.0,28.0,0.0,0.0,895.0,558.0,0.005,1.104,0.121,0.392,0.0,0.0,68.0,0.0,137.0,68.0,30.0,28.0,0.0554809999999999,52.2801,951.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,-11.376066167414557
40.78123435990711,5.598361442109953,2.2803277115780096,1.0,3.7196722884219904,7.859836144210996,88.87956902547636,8.555000826291831,11.640163855789003,3.0,-0.4147335095886623,0.0468936174802754,0.0532481327659724,5269.2392678269125,1.895205412966084,1.8596921275272549,0.0524522404958334,0.0323779512446654,0.0848612134300357,0.3969590881008905,0.0910646120388571,0.0161390863695157,0.2101194965578738,0.0705387440289583,0.0454875677333694,0.0,0.0,0.196017,0.3498044997578832,0.0910648077882092,1.075432015784567,220.0,0.0,541.0,1815.0,143.0,424.0,74.0,246.0,74.0,618.0,43.0,618.0,515.0,82.0,515.0,0.0,154.0,0.0,19.0,74.0,19.0,60.0,60.0,12.0,12.0,8.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,50.0,50.0,22.0,22.0,43.0,43.0,36.0,36.0,27.0,27.0,54.0,52.0,54.0,0.0,0.0,1911.0,1910.0,26.326,26.326,754.7280000000001,755.148,33.0,33.0,4370.0,4400.0,3924.0,3926.0,241.0,241.0,0.042655,1208.71,925.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,-1.8052724366724364
42.16585039119589,8.14989293733999,1.0,1.0,3.0,6.5,90.10933305170688,8.254134676788889,20.089935762404,2.0,-0.3199022555317297,0.0473253028858234,0.0530423491723858,5750.6319964406775,1.6716977517215743,1.6828421291194244,0.0389394910688321,0.0197712143627969,0.1195532643612222,0.4145292421247724,0.0825608348653826,0.0138681462358605,0.1754188641146141,0.0982077677316138,0.0371511751349047,0.0,0.0,0.5591832491396106,0.3709761239911562,0.1781747070172121,1.2609070621020493,681.9002753039829,0.0,589.3985928907541,485.9929644537708,109.79810346145126,114.80208007453732,65.70021412532002,260.0003058933143,58.50045883997147,1097.0027530398288,44.69929644537708,1133.90149887724,761.0006117866286,110.20006117866286,750.2009788586058,17.300091767994292,115.80024471465146,23.59987764267428,19.80024471465145,73.00061178662862,12.6004894293029,98.29947998136566,62.30070355462292,4.0,11.19975528534855,3.699908232005706,6.399816464011412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.799632928022824,16.799632928022824,38.29978587467998,39.19975528534855,45.70052001863433,43.90058119729719,74.89996941066858,75.79993882133714,88.89996941066858,28.30009176799429,91.59987764267429,0.0,0.0,538.786173622193,759.2786792359924,0.0751061484556177,0.5736892019660047,12.182763228148067,7.294829297628409,0.0,0.0,844.8978281574683,620.0061178662862,199.39859289075417,107.60171300256016,100.59926585604563,57.40073414395435,0.0641023086533052,27.966825071082862,952.2000611786628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,-2.7314501835693084
68.64594626696748,25.24624271856806,1.0,1.557403286043697,4.0,6.5,108.2,12.44,9.6,3.3121387283237,-0.1268110395052946,0.0465915131015476,0.0496374071004615,3683.0,1.2196232933213007,1.2745439294368,0.0263372250882432,0.0187347271246266,0.1620961172956828,0.5351615530817269,0.0190062449090415,0.0070594623947868,0.0790116752647298,0.1354873744230247,0.0171056204181373,0.0,0.0,0.134025,0.7213444252135558,0.5114175646250907,1.0831332700575065,115.0,0.0,109.0,856.0,81.0,126.0,0.0,394.0,0.0,225.0,36.0,225.0,214.0,64.0,214.0,0.0,182.0,0.0,66.0,100.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,99.0,91.0,91.0,16.0,16.0,43.0,43.0,41.0,41.0,127.0,127.0,65.0,27.0,65.0,0.0,0.0,216.0,216.0,0.001,0.001,0.005,0.005,0.0,0.0,0.0,0.0,76.0,76.0,28.0,28.0,0.058023,0.050729,948.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.2061487146806025
38.54462212097429,38.7943553065566,1.0,1.0,1.0,7.5,88.44313725490197,8.101208791208792,14.2,5.0,-0.1237978809475487,0.0463296756713765,0.0494870310971954,4671.0,1.2106025001707066,1.250390871532421,0.0318989509740954,0.0220509526867908,0.1505031042603297,0.5251552130164847,0.0192678227360308,0.0081353029329907,0.0843502461999571,0.1357311068293727,0.0229073003639477,0.0,0.0,1.50254,0.3878904795020464,0.0630838757183057,1.651484193506021,201.0,231.0,70.0,2351.0,16.0,42.0,31.0,281.0,0.0,309.0,24.0,564.0,268.0,39.0,456.0,0.0,144.0,0.0,25.0,100.0,47.0,100.0,87.0,7.0,2.0,44.0,19.0,22.0,3.0,0.0,0.0,0.0,9.0,0.0,21.0,13.0,11.0,33.0,35.0,54.0,55.0,20.0,58.0,29.0,20.0,65.0,0.0,16.0,448.0,2980.0,2.922,9.741,434.211,3.702,34.0,0.0,5198.0,200.0,1227.0,64.0,320.0,26.0,0.0554809999999999,449.898,951.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,-1.2475377751021852
38.842648087667634,25.298853464509563,1.0,1.0,1.023514424372674,6.504702884874535,88.44313725490197,8.101208791208792,26.929456726881977,4.023514424372674,-0.3510686072569287,0.0460331570294064,0.0519552745276362,6933.097879482459,1.5781312179101163,1.5520728092855185,0.0421075799857006,0.0249886196608345,0.1152935974525466,0.4413615383998209,0.0733056462411379,0.013245483647153,0.1682334288296343,0.0774988954951554,0.0439652102880162,0.0,0.0,0.5292608356063782,0.6626752458783816,0.3825058039943295,1.2677935002301526,481.89482205448434,0.0,123.39974521433544,35.32665408457202,20.11757212186337,35.55322593691919,129.77597600429823,243.12996629821103,127.68191830680756,1061.74991372328,35.42325963870813,1080.348894580622,850.1274184415656,100.0,853.4801348071558,0.0,112.02351442437268,0.0,1.952971151254652,14.670798058782564,1.952971151254652,0.7289471555528951,25.481408735478464,0.1881153949813923,4.423259638708132,0.0705432731180221,2.1646009706087184,0.023514424372674,0.023514424372674,0.0,0.0,0.0,0.0,7.811884605018608,3.929456726881978,15.094057697490696,17.070543273118023,34.0,35.97648557562733,50.92945672688198,46.95297115125465,25.16460097060872,26.070543273118023,79.92945672688198,39.11757212186337,80.97648557562732,0.0,0.2351442437267403,199.54685629530564,1764.0311579943088,41.31909286465907,233.26546217176417,2558.378275039935,1160.0617632911149,99.67079805878257,74.68319223513025,6299.153480722584,6143.565381505582,9722.915311406843,5880.050028311465,416.2475384200744,364.5309854408693,0.0638666453747729,15378.423626451628,952.2475384200744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.352060504732949
39.80534595719685,10.867648077194763,1.0,1.0,3.6225493590649216,6.377450640935079,87.10577782711827,7.855409615584476,19.1249982687689,1.3774506409350784,-0.3143491559735961,0.0448898315126417,0.050133348470945,5767.55912700404,1.8516174942989,1.816256702544656,0.042404802663082,0.0304601507851606,0.1242758151911282,0.4049616909748301,0.0640721638046909,0.0145110003024218,0.1777819554239586,0.1024194974877457,0.0391129233669813,0.0,0.0,0.2250425248258539,0.5134005095368324,0.2425262799469199,1.2187775927617706,700.9412538668021,0.0,311.7696916890356,409.1276064517341,85.33335641641466,239.8383442598398,91.93623139875496,248.20100449360945,91.93623139875496,1289.7940422875874,51.96567371459791,1289.7940422875874,843.5587115085759,107.09314166784398,843.5587115085759,20.80883269475288,113.35784551345444,20.80883269475288,18.431382053817803,54.80394872519372,18.431382053817803,100.0,100.0,0.0,0.0,0.6225493590649215,0.6225493590649215,0.0,0.0,0.0,0.0,0.0,0.0,60.42649808425864,60.42649808425864,12.151957050285864,12.151957050285864,34.490197436259685,34.490197436259685,52.98039487251937,52.98039487251937,77.97551090296021,77.97551090296021,87.47059230877906,29.17156217776649,87.47059230877906,0.0,0.0,240.9656737145979,240.9656737145979,0.0588970903930377,0.0588970903930377,1.7655548662776763,1.7655548662776763,0.0,0.0,170.86283335687958,186.76480771947644,202.9510910551644,202.9510910551644,43.84804294971413,43.84804294971413,0.0522743525787751,0.8262415845143983,895.1373051416084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.408999369418014
39.33984125686599,5.516732057035419,1.0,1.0,3.0,6.5,88.44313725490197,8.101208791208792,16.0,1.0,-0.3013713753064957,0.0438002758623073,0.0489478555081377,6943.0,1.830731582655984,1.82068305614184,0.0469537663834077,0.0315425608526573,0.1480627970617888,0.3685726631139277,0.0652455710787843,0.018003744778914,0.1771568486245139,0.1013970905948437,0.0430649575111623,0.0,0.0,0.1681089999999999,0.1654951508141294,0.0142361420055165,0.4555565441765282,863.0,0.0,435.0,179.0,85.0,43.0,111.0,79.0,111.0,1162.0,208.0,1162.0,611.0,70.0,611.0,14.0,182.0,14.0,12.0,31.0,12.0,100.0,100.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,14.0,14.0,31.0,31.0,55.0,55.0,84.0,84.0,69.0,74.0,69.0,0.0,0.0,87.0,87.0,0.068,0.068,9.99,9.991,0.0,0.0,234.0,200.0,466.0,465.0,44.0,44.0,0.055768,1.32186,951.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,-0.7044229087607492
42.74591344104861,12.841500497122944,1.0,1.0,3.736791708093578,6.131604145953211,88.44313725490197,8.101208791208792,16.620941757805873,1.0,-0.3171157759518799,0.0440438278664916,0.0493126876938744,6067.098005965476,1.93439978380148,1.8714363586820293,0.0409131661993176,0.0299805257337966,0.1209436459389091,0.4056484567492807,0.0654775326007559,0.0160249766233536,0.1761571320265743,0.1026343849436795,0.0422201791843318,0.0,0.0,0.2380239369265548,0.4849404789424437,0.2392774342660732,1.203849249493198,810.9519545634844,0.0,408.94812437859633,482.5072656593727,114.6849160866899,300.7253011534295,61.89816384963665,224.20079966206063,61.89816384963665,1195.7348766156497,83.00861791599806,1195.7348766156497,691.3631293498257,101.20846003183672,691.3631293498257,26.525459037590835,133.3717472658238,26.525459037590835,24.525459037590835,71.31316882086608,24.525459037590835,100.0,100.0,0.0,0.0,0.7367917080935786,0.7367917080935786,0.0,0.0,0.0,0.0,0.0,0.0,67.04804543651565,67.04804543651565,9.84245804334495,9.84245804334495,34.68395854046789,34.68395854046789,55.473583416187154,55.473583416187154,96.52545903759084,96.52545903759084,85.68300099424589,35.68683117913391,85.68300099424589,0.0,0.0,198.5735044741065,198.5735044741065,0.070311253728422,0.070311253728422,2.16877081020211,2.16877081020211,0.0,0.0,199.7762192286112,221.0375124280736,322.57829220521654,322.57829220521654,48.26320829190642,48.26320829190642,0.0569129743143774,1.0402069085552572,951.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,-0.5217533180202486
31.66786298746546,30.0,2.0,1.0,1.0,6.7,88.44313725490197,8.101208791208792,30.0,7.0,-0.1537777883498055,0.0487729992619537,0.0524121436719286,4371.0,1.0704935811353635,1.0771003149099698,0.0340883093113704,0.0185312285518188,0.1288034774651109,0.5385495309997712,0.0251658659345687,0.0057195149851292,0.1002059025394646,0.1304049416609471,0.0185312285518188,0.0,0.0,3.48063,0.9537728303674672,0.3828371459196765,2.1137982554280392,342.0,130.0,55.0,26.0,6.0,5.0,191.0,174.0,175.0,1258.0,104.0,1203.0,1065.0,82.0,986.0,0.0,90.0,0.0,0.0,2.0,0.0,69.0,67.0,6.0,17.0,0.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,27.0,2.0,18.0,19.0,30.0,33.0,52.0,48.0,44.0,28.0,75.0,27.0,72.0,100.0,45.0,1148.0,1169.0,3.303,2866.802,63.86,81.779,0.0,7.0,2810.0,1700.0,925.0,831.0,207.0,136.0,0.04558,148582.0,921.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,-7.5372079995
40.31083,5.998074620021948,1.0,1.996149240043895,3.996149240043895,7.5,88.44313725490197,8.101208791208792,25.4,5.0,-0.2773724557857721,0.0501779545352455,0.0520014764743153,6171.0,1.468528101716493,0.0,0.0424566520823205,0.0327337546588883,0.1187813968562631,0.4279695349214066,0.0776211310970669,0.0118295251985091,0.1678820288445957,0.0933398152649489,0.0273861610760006,0.0,0.0,1.03364,0.4101237126386113,0.131326604800806,1.4726441071909044,338.0,0.0,2.0,217.0,3.0,5.0,106.0,284.0,105.0,932.0,64.0,931.0,786.0,111.0,785.0,0.0,112.0,0.0,7.0,28.0,8.0,0.0,2.0,92.0,89.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,27.0,27.0,52.0,54.0,20.0,19.0,25.0,25.0,78.0,38.0,78.0,0.0,0.0,8200.0,8379.0,0.025,7.809,10.092,11.89,0.0,0.0,1927.0,1100.0,268.0,377.0,231.0,109.0,0.055147,441.764,950.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,-11.159561263635863
38.836611247356245,23.252478686360256,1.0,2.0,1.657633822488394,7.335591544377902,64.14282851129806,5.645069350067967,20.885723829567315,3.0135492662674093,-0.3128757032932566,0.0456320812625015,0.0510865400082181,6999.821881904448,1.6466696236801868,1.6252800451492435,0.0407134595479345,0.0303004879020673,0.1407517866122926,0.3993388491578075,0.0793210603185155,0.0159027597653678,0.1610151312303855,0.0928337592367498,0.0398227062288787,0.0,0.0,0.1457755176426123,0.0930380954659713,0.0,0.8823909371952209,18.932253668662955,0.0,672.0300649836491,1321.28915792948,22.247521313639744,50.112028650965655,98.69828162129062,251.8066757514299,91.02709853253482,344.480504543974,50.599802236592375,331.26371628369543,295.6331809937418,46.83377428396472,285.7858574435097,0.0,82.57633822488394,0.0,5.671183088755803,30.27461984617456,6.671183088755803,1.6440845562209851,0.9864507337325908,10.067746331337045,33.887971349034345,65.26107057990716,54.75611320718664,4.0270985325348185,3.355915443779015,0.0,0.0,0.0,0.0,42.95571768037139,1.342366177511606,17.01354926626741,19.02709853253482,33.01354926626741,35.36946471004642,49.30171837870938,45.93225366866295,13.02709853253482,16.369464710046422,24.067746331337045,10.301718378709378,24.05419706506964,0.0,0.0,1000.8790454206314,641.8483123672702,0.003355915443779,0.7409861299864066,0.0812131537394521,0.2631037707922748,0.0,0.0,45.64045003539461,0.0,91.952083159545,45.64045003539461,24.41011250884865,27.01354926626741,0.0531704035646869,35.08951899846225,935.874422082767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.0761573146604246
41.62698663519739,17.757227661858998,1.0,1.3226321438856004,1.0,6.6613160719428,88.44313725490197,8.101208791208792,18.22649870169053,5.6773678561144,-0.3190783170442982,0.0458153260676162,0.0512354553070512,4994.356680891225,1.580372520157641,1.5474293128198089,0.0426637936879341,0.0251183881776189,0.1169144562175847,0.4252455135867541,0.058981273510035,0.0133573219165094,0.1775621692065874,0.0979186410498869,0.0422384426470888,0.0,0.0,0.7514411954598479,0.4129177443007428,0.1037896968385894,1.3591249283503697,100.77846794250482,245.2071639134127,755.255232086292,1582.0996779852078,137.4205393093688,76.22472497840239,78.6773678561144,233.9036892949704,37.8073785899408,418.8779715684416,57.1942178705128,517.4574322590728,360.489535827416,58.06580359714,435.650053669132,0.0,108.61795010078882,0.0,10.226321438856004,51.5826536115384,31.2584250071992,81.28733565463519,71.54735712228799,7.773678561143997,1.3547357122287995,27.6773678561144,21.93419640286,0.6773678561143998,0.0,0.0,0.0,0.0,1.3547357122287995,5.418942848915198,16.256828546745595,15.6452642877712,12.9357928633136,34.9357928633136,34.903689294970405,50.0963107050296,52.160517841716,34.096310705029595,49.4831499856016,35.484746446055205,26.13160719428001,52.5810571510848,4.741574992800798,0.0,2312.7429970939834,1061.8955326334312,0.2446403005471393,3.20566619263294,10.43017569233094,1.7722194125192283,0.0,0.0,696.0689965180472,164.52642877712006,184.8362892373768,81.54576066183438,61.6452642877712,31.4189428489152,0.0510802975574003,158.00963433987226,929.3836463596648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.9975838586646293
43.14501390963428,22.606422853649523,1.0,3.0,1.0,7.5,88.44313725490197,8.101208791208792,15.7,3.0,-0.3153357237863914,0.0481714718336391,0.0538307546551987,6540.0,1.608660058733785,1.5880014067820285,0.0466360856269113,0.0396024464831804,0.1064220183486238,0.4579510703363914,0.0660550458715596,0.0146788990825688,0.1698776758409786,0.0726299694189602,0.0261467889908256,0.0,0.0,0.138754,0.2117318105249392,0.0980816475225821,0.5355569325042578,301.0,0.0,63.0,276.0,14.0,4.0,77.0,307.0,77.0,801.0,74.0,801.0,677.0,104.0,677.0,0.0,114.0,0.0,18.0,79.0,18.0,0.0,0.0,45.0,45.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,18.0,18.0,46.0,46.0,36.0,36.0,23.0,23.0,76.0,30.0,76.0,100.0,100.0,5053.0,5053.0,0.4479999999999999,0.4479999999999999,31.533,31.535,0.0,0.0,4615.0,4600.0,3082.0,3081.0,278.0,278.0,0.050142,10.6907,945.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,-8.44596089633391
43.63437526048314,30.72763390592612,2.0,2.2363154792098507,1.763684520790149,8.111976162208876,111.6592026360642,8.101208791208792,18.12189523326424,4.618157739604926,-0.3314469828292485,0.0481297682145247,0.0541000592047139,5977.126692348799,1.6159659770484298,1.587698492266694,0.0423961860255578,0.0320154259647701,0.1076773761617984,0.4470298659990284,0.0861165653531673,0.0146104254492423,0.1632155851092492,0.0796588611406692,0.0272797087965166,0.0,0.0,0.8459480178967204,0.4034945191842947,0.0976460025645059,1.4002371481967002,155.4739552801488,0.0,41.582107124740894,1120.6943788986096,19.419217196988203,19.70894643762956,88.23631547920985,245.65288403273985,51.18290171777835,487.6742201444946,39.49131842671627,535.1842260395074,417.23763980093895,68.81842260395075,453.7836963108158,0.0,159.6368452079015,0.0,14.181577396049256,70.63552088617239,28.92657444854284,16.072101229728062,59.97998820997434,54.4192171969882,37.25632726923551,2.2363154792098507,11.036050614864031,31.907886980246275,1.236315479209851,0.0,0.0,0.0,0.0,0.0,12.981312531703436,19.472630958419703,22.0,42.145526781185225,44.29105356237045,38.0,33.70894643762955,29.96394938513597,27.417892875259103,44.582107124740894,45.25500294750641,54.05473808316059,61.81577396049255,38.32577985550538,147.50338428636735,2142.5578284413496,3.6061887868610514,44.71394217402604,1012.8471926243246,68.30105358539942,52.40185405042074,4.5273690415802985,5627.205415187173,1225.5002947506416,2454.0067685727345,410.0613596918061,365.0573867266188,104.4218658404464,0.0476998999443396,2511.298409327835,933.7823719890868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-9.799158079151676
39.85781038663279,17.424616406851268,2.0,2.0,1.0,6.5,98.6,8.97,19.4,2.0,-0.2788468588183903,0.0505420183755212,0.0558715769532944,4796.0,1.5099979518475295,1.5413193301929546,0.042952460383653,0.0281484570475396,0.1215596330275229,0.4322351959966639,0.067556296914095,0.0131359466221851,0.1682652210175146,0.1021684737281067,0.0239783152627189,0.0,0.0,0.1690289999999999,0.246313049944231,0.1270293716693518,0.6188809022183667,590.0,0.0,178.0,133.0,24.0,74.0,113.0,249.0,113.0,1137.0,40.0,1137.0,838.0,103.0,838.0,9.0,112.0,9.0,7.0,38.0,7.0,81.0,81.0,47.0,47.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,36.0,36.0,45.0,45.0,36.0,36.0,86.0,33.0,86.0,35.0,35.0,5326.0,5326.0,0.59,0.59,34.917,34.921,0.0,0.0,3110.0,3100.0,808.0,808.0,243.0,244.0,0.053263,27.6851,943.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,-3.4334771877878096
36.67269852707678,10.162447541408604,1.2596557373779955,2.0,3.0,7.0,89.18776229295698,9.02574419785016,13.281759016164598,1.0,-0.3292124641044519,0.0450460147779036,0.0504515758167073,6514.453196866792,1.7878756675540686,1.7278745772833553,0.0390281307018265,0.0293994805761293,0.1381440806867795,0.3989707242502666,0.0737884245432709,0.0174024198879864,0.1667542074277676,0.0933419070113541,0.0431706249146183,0.0,0.0,0.0903303294114578,0.1996883698832752,0.0116028242989452,0.7632013553350341,30.29827868688998,0.0,1109.8417378964946,1870.3035077632223,54.214524565971686,78.84550820195207,79.45927870683224,221.13308197963616,74.2768688684782,302.0102785273519,25.28106555578977,316.07681951717,258.45885232497824,32.38622949511983,271.0447047895523,0.0,103.01070490920588,0.0,11.75104917182789,51.4634753941438,12.491393434449892,27.070737677129635,25.590049151885623,0.2596557373779957,1.0,59.90134428256427,71.00650822189434,0.0,0.0,0.0,0.0,0.0,0.0,25.965573737799573,25.965573737799573,13.70172131311002,13.70172131311002,32.03862294951198,31.29827868688998,54.259655737378,55.740344262622,25.617967192191728,27.098655717435733,26.982786868899787,19.673803272803923,28.4634753941438,0.0,0.0,1177.2726721811666,878.1735900818769,0.0,0.0,0.0,0.0,0.0,0.0,13.761754081033772,25.965573737799573,0.5193114747559915,0.5193114747559915,15.596557373779955,24.48068852524401,0.0472292038867879,0.0,900.845508201952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,-10.81241203328721
41.95037137741804,7.268202576533291,2.0,1.0,1.0,8.31,102.1,8.101208791208792,10.34,3.0,-0.2648756621010442,0.0471203081173218,0.0511996656182432,3256.0,2.0322727148449933,2.011630468332833,0.0356265356265356,0.01504914004914,0.0844594594594594,0.5866093366093366,0.0319410319410319,0.0119778869778869,0.1167076167076167,0.1001228501228501,0.0175061425061425,0.0,0.0,0.2150699999999999,0.2030257384242583,0.0355528942862756,0.9945454375345004,81.0,0.0,794.0,2441.0,130.0,335.0,20.0,233.0,16.0,518.0,21.0,537.0,441.0,74.0,456.0,0.0,157.0,0.0,50.0,100.0,53.0,100.0,96.0,8.0,6.0,16.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,36.0,22.0,21.0,42.0,41.0,36.0,38.0,34.0,34.0,57.0,45.0,60.0,100.0,100.0,1564.0,1667.0,0.0,0.0,0.0,0.005,0.0,0.0,272.0,100.0,70.0,28.0,17.0,21.0,0.042588,0.023142,922.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,-6.880720927465764
