RA_SO,RA_dm,run_mm_cyr,dor_pc_pva,gwt_cm_cav,ele_mt_cav,slp_dg_cav,sgr_dk_rav,tmp_dc_cyr,tmp_dc_cdi,pre_mm_cyr,pre_mm_cdi,for_pc_cse,crp_pc_cse,pst_pc_cse,ire_pc_cse,gla_pc_cse,prm_pc_cse,ppd_pk_cav,Temp_water,pH,DO_mgL,DOSAT,RA_ms_av,RA_ms_di
1,0.163832,832,0,339,467,83,149,97,182,974,21,87,1,18,0,0,0,14.737,14.75,8.0,10.45,106.5,0.7800944218183292,0.8162769089156542
1,0.163832,832,0,339,467,83,149,97,182,974,21,87,1,18,0,0,0,14.737,16.4,8.05,8.8,93.5,0.7800944218183292,0.8162769089156542
3,0.6265430000000001,803,0,299,383,73,17,102,182,930,21,57,0,20,0,0,0,19.957,21.05,8.1,11.05,128.0,0.9149404526725744,0.954074241312487
2,0.39075,413,0,373,335,84,88,113,180,870,48,31,14,19,10,0,0,23.287,10.808333333299998,8.066666666669999,10.5325,98.125,0.8499961098576208,0.9604761534272152
2,0.379337,821,0,586,1838,249,269,30,170,1535,39,54,4,10,0,1,1,53.56100000000001,3.725,7.95,12.175,105.25,0.6137732688927489,0.9658321662753463
3,0.72614,787,0,567,1254,206,470,61,179,1220,28,65,3,11,0,0,0,124.54700000000001,6.0,8.2,12.175,104.0,0.6943820034099873,1.1002722900355422
3,0.817485,772,0,489,1059,167,28,71,183,1123,23,91,6,13,0,0,0,143.295,5.375,8.075,12.55,105.25,0.7211407609017217,1.1372699840246139
4,1.1988,873,0,565,719,146,19,87,186,1033,26,86,4,14,0,0,0,344.681,7.375,8.1,11.775,101.25,0.9614959122940935,0.9657274346464882
4,1.37425,892,0,260,562,81,5,94,188,964,28,100,2,32,0,0,0,210.141,7.5,8.1,11.625,101.5,1.0185076605399344,0.9392510260789761
2,0.226091,584,0,280,414,77,63,104,188,910,31,86,12,25,1,0,0,445.046,12.375,8.2375,10.6,99.75,0.6636910340914273,0.765017909525233
1,0.13352,370,0,485,809,152,252,86,173,886,35,92,5,18,2,0,0,44.94,15.8,7.3,9.05,96.85,0.4067492751420937,0.4942387418707703
2,0.242231,364,0,420,593,102,143,98,177,854,33,30,30,26,4,0,0,49.409,16.8,7.4,5.45,91.7,0.7495639329320993,0.9106337508053493
2,0.242231,364,0,420,593,102,143,98,177,854,33,30,30,26,4,0,0,49.409,16.15,7.5,8.85,94.1,0.7495639329320993,0.9106337508053493
2,0.36086599999999996,369,0,333,352,71,190,111,180,833,34,13,43,23,10,0,0,110.971,15.9,7.5,9.55,100.5,0.8420547575494047,1.0195819713917293
2,0.36086599999999996,369,0,333,352,71,190,111,180,833,34,13,43,23,10,0,0,110.971,16.2,7.25,9.0,94.15,0.8420547575494047,1.0195819713917293
2,0.36086599999999996,369,0,333,352,71,190,111,180,833,34,13,43,23,10,0,0,110.971,11.2333333333,7.3,10.55,97.3583333333,0.8420547575494047,1.0195819713917293
2,0.36086599999999996,369,0,333,352,71,190,111,180,833,34,13,43,23,10,0,0,110.971,16.65,7.4,8.9,93.8,0.8420547575494047,1.0195819713917293
2,0.6327649999999999,1021,0,521,642,170,334,88,182,1074,26,56,1,17,0,0,0,28.391,9.69375,8.140625,11.324375,103.575,0.9032228855270903,0.920685841423425
5,2.89387,612,82,268,372,86,5,105,185,930,23,84,4,21,3,0,0,44.881,12.5375,7.975,10.44375,96.6875,1.6671143869931695,0.717225762049597
5,2.92388,603,82,146,237,41,3,112,186,876,23,39,16,23,5,0,0,60.674,12.75,7.9125,10.40125,97.9625,1.6711815038669489,0.7162174681583539
2,0.23543000000000003,1002,0,473,714,132,177,86,180,1094,24,88,2,11,0,0,0,575.321,11.8,7.7,10.8,106.0,0.7191509379249016,0.7591037678096184
3,0.538229,867,0,182,509,56,52,96,183,989,22,100,4,14,0,0,0,57.621,12.85,8.2,11.15,110.5,0.856285337044996,0.9141062056098164
3,0.668871,870,0,269,525,69,27,95,183,995,23,95,8,16,0,0,0,122.294,12.1375,8.1625,11.075,108.325,0.9186161358723054,0.9863036406207911
3,0.7039850000000001,890,0,289,521,72,86,95,183,997,22,70,7,18,0,0,0,71.393,12.2833333333,8.183333333330001,11.409166666700001,133.875,0.9471851052849136,1.0253324625834366
3,0.7039850000000001,890,0,289,521,72,86,95,183,997,22,70,7,18,0,0,0,71.393,11.8625,8.325,11.25875,108.3625,0.9471851052849136,1.0253324625834366
3,0.710635,944,0,409,529,120,191,94,181,1011,24,100,10,17,0,0,0,145.82399999999998,11.558333333299998,8.1125,11.504166666700002,112.51666666700001,0.9322147044002944,1.0127525421100914
2,0.326735,850,0,107,542,40,242,94,182,1008,22,62,4,13,0,0,0,64.998,11.9,8.025,10.85,105.25,0.7441913490130755,0.7874705622180913
3,0.508575,533,0,282,212,54,58,125,177,750,55,0,76,23,3,0,0,102.84299999999999,14.1757142857,7.44285714286,10.6557142857,102.014285714,0.8157393942658121,1.0316242078239168
2,0.325839,352,0,527,544,116,132,101,178,839,34,42,33,19,3,0,0,401.375,12.84,7.02,9.8,96.32,0.7812457047979812,0.9467312481788343
2,0.325839,352,0,527,544,116,132,101,178,839,34,42,33,19,3,0,0,401.375,17.3,7.4,9.4,100.3,0.7812457047979812,0.9467312481788343
2,0.358723,351,0,417,503,76,125,102,179,842,33,7,51,16,6,0,0,269.468,10.846153846199998,7.373076923080001,10.6084615385,98.2,0.8027536641820479,0.964101174848911
3,0.574159,356,0,168,359,59,125,110,181,817,32,0,61,21,5,0,0,693.35,18.45,8.25,8.5,92.9,0.8540073982737362,1.029593094944513
3,0.5514100000000001,361,0,338,358,60,87,110,181,827,32,26,61,23,6,0,0,136.19,18.05,7.5,8.85,96.65,0.8588603281667745,1.0353504464675767
1,0.162275,340,0,400,838,111,358,83,173,916,36,51,19,16,2,0,0,60.466,14.55,7.15,9.2,95.7,0.6721133024199953,0.8038242665829916
1,0.162275,340,0,400,838,111,358,83,173,916,36,51,19,16,2,0,0,60.466,17.45,7.2,9.35,103.0,0.6721133024199953,0.8038242665829916
2,0.30535100000000004,344,0,564,651,122,133,94,176,858,36,43,21,12,2,0,0,87.63,14.4,7.2,10.1,104.05,0.8051067125537936,0.9681267683928471
2,0.358723,351,0,417,503,76,125,102,179,842,33,7,51,16,6,0,0,269.468,16.3,7.25,9.55,102.3,0.8027536641820479,0.964101174848911
3,0.429141,511,0,426,209,73,56,124,178,768,57,14,78,17,2,0,0,42.051,13.7666666667,8.1625,12.045,116.45,0.7780577431974335,0.9940310669319524
3,0.43747299999999995,366,0,682,623,131,62,105,173,798,46,35,17,20,14,0,0,91.20100000000001,13.482777777799999,8.09166666667,9.81222222222,92.3777777778,0.8704890131928411,1.0110536566681483
2,0.623835,388,0,197,122,31,31,127,182,842,64,0,41,26,29,0,0,604.376,13.480952381,7.9880952381,10.4376190476,99.719047619,0.8954504498833702,1.0650447005843178
1,0.175227,393,0,209,248,51,42,119,180,853,56,29,44,30,28,0,0,44.42100000000001,12.2,8.08125,9.75625,91.2625,0.7664271415697002,0.933111088071331
2,0.264362,374,0,361,357,91,110,114,178,857,56,70,17,19,14,0,0,46.48,11.1625,8.075,10.69,100.35,1.055931475216154,1.270742709843725
2,0.46716,383,0,199,128,29,52,127,182,840,65,0,43,24,29,0,0,522.433,13.576190476199999,8.130952380950001,10.9276190476,104.54761904799999,0.8233615842913486,0.9972308466896032
2,0.438589,385,0,319,242,54,75,116,182,834,34,19,83,15,26,0,0,167.43200000000002,12.225,7.99583333333,10.25,96.09166666670001,0.876148325830328,0.9932684105171584
3,0.445525,472,0,325,838,109,168,84,177,1009,33,100,3,7,0,0,0,14.47,8.486666666669999,8.15,11.8,103.333333333,0.8672305826538628,0.9274867093290212
2,0.32622399999999996,582,0,452,511,114,152,100,186,962,26,82,2,30,0,0,0,86.829,11.2875,8.23125,11.0125,100.0,0.8453574024576604,0.8796982583462587
3,0.7049989999999999,721,0,302,480,75,97,100,188,949,30,51,4,41,1,0,0,125.272,10.65,8.3,11.45,106.75,0.8413634663545395,0.9990812906474421
2,0.209677,975,0,70,543,25,129,94,186,969,29,93,5,15,1,0,0,128.153,10.275,8.275,10.5,96.5,0.7299579296568219,0.5637621510295991
3,0.723915,622,0,321,325,77,30,107,184,891,23,69,12,17,6,0,0,315.35400000000004,12.0875,8.325,10.8,103.375,0.9706895418310634,1.0262567427945588
4,0.927746,404,0,232,232,41,40,119,181,853,53,17,44,25,27,0,0,57.607,18.7,8.26666666667,10.4666666667,115.666666667,1.0773560134113744,1.1933194198168229
2,0.308684,847,0,365,688,83,191,88,185,1044,29,55,1,50,0,0,0,147.24200000000002,10.85,8.15,10.7,101.0,0.9778946905207778,0.8253431187995365
2,0.462529,877,0,284,512,75,124,97,187,975,30,100,0,48,0,0,0,66.669,14.4,8.55,12.2,125.0,0.897408752585547,0.7602729686151241
1,0.190377,797,0,375,557,76,58,96,187,982,30,57,10,21,0,0,0,480.43300000000005,10.4,8.05,10.55,95.5,0.8491884897021604,0.7701942115903316
2,0.499762,823,0,635,1126,242,165,66,180,1248,36,100,8,3,0,0,0,22.046,8.066666666669999,8.73333333333,12.933333333299998,111.333333333,0.7508669162648687,0.7879382359577983
3,0.401235,482,0,26,279,6,4,109,183,828,27,0,17,23,6,0,0,47.133,13.2333333333,7.333333333330001,6.91111111111,65.1111111111,0.7965312349445961,0.9089449172956477
3,0.395811,481,0,56,268,11,36,109,182,821,27,4,15,28,4,0,0,47.339,17.4,7.9,7.45,79.5,0.8858405774687906,1.011361633715891
3,0.552242,424,0,125,211,13,27,111,181,780,28,2,21,44,2,0,0,77.794,21.75,7.8,5.15,56.0,0.8773557109964099,1.0086680707268012
1,0.165952,461,0,37,275,7,61,108,182,816,27,12,11,23,3,0,0,42.356,15.7,7.7,2.35,24.0,0.6738133084911782,0.7778247587951855
1,0.142103,434,0,42,279,7,47,109,182,809,29,6,29,28,3,0,0,56.993,16.5,7.85,2.6,29.5,0.4069670715007871,0.47351514608582146
2,0.254948,436,0,69,255,16,54,109,182,800,28,0,14,47,3,0,0,51.854,17.3,7.55,2.9,31.5,0.7253013648951961,0.8450958846226311
2,0.346047,441,0,101,234,28,48,111,182,794,28,0,7,49,2,0,0,65.17399999999999,16.2,7.8,7.25,75.5,0.7350014818578263,0.8560904356662011
1,0.11664300000000001,412,0,169,230,16,160,110,181,783,29,0,27,27,3,0,0,68.88600000000001,17.9,8.15,8.1,86.5,0.20817625356217562,0.2466626197669476
1,0.170273,415,0,99,243,15,81,110,181,789,29,2,32,33,3,0,0,91.11399999999999,16.0,8.05,9.3,94.0,0.7046942791365703,0.8345849619435228
2,0.313279,957,0,329,678,90,45,87,181,1078,24,78,7,5,0,0,0,266.791,10.133333333300001,8.166666666669999,13.7,131.66666666700002,0.974788109018582,1.0397441181213827
1,0.194388,920,0,757,738,172,83,84,180,1108,23,98,1,7,0,0,0,175.007,12.2,7.7,9.9,96.0,0.8164894815806928,0.8654273369435735
2,0.338624,815,0,405,668,99,207,89,181,1054,22,87,4,13,0,0,0,46.605,11.95,8.0,10.8,106.0,0.8701742589791003,0.9267664033170842
3,0.8092729999999999,577,129,542,580,206,127,105,169,749,37,100,0,7,0,0,0,7.471,11.26375,7.2875,10.63375,94.8875,0.8423288929719798,1.2269369162455979
1,0.141817,878,0,186,841,88,720,80,183,1135,27,39,0,51,0,0,0,133.64700000000002,11.7,8.2,10.6,101.0,0.5028999982477352,0.44157073016874315
4,0.600388,582,0,345,567,92,31,97,185,978,28,42,1,26,0,0,0,102.559,10.4625,8.1625,10.5375,100.25,0.9044255415396935,0.9978023590254578
4,0.6946399999999999,587,0,360,531,150,377,99,185,963,27,90,1,29,0,0,0,62.905,16.6,8.45,9.3,95.5,0.9294888767290934,1.019804776446084
4,0.741776,590,0,144,285,40,44,110,187,895,26,62,10,41,2,0,0,442.733,18.8,8.25,8.05,87.5,0.9813402793141909,1.0368792352730531
4,0.741776,590,0,144,285,40,44,110,187,895,26,62,10,41,2,0,0,442.733,12.666666666700001,8.5,10.8666666667,102.333333333,0.9813402793141909,1.0368792352730531
4,0.766405,598,0,313,300,49,37,109,187,902,25,38,6,33,2,0,0,120.427,20.2,8.45,9.8,108.0,1.0162949862289403,1.051943147170715
4,0.6719970000000001,590,0,255,328,48,43,108,187,908,26,61,5,44,2,0,0,160.144,11.45,8.3,10.925,108.0,0.9762410533164926,1.0387960730279022
3,0.341199,564,0,743,1023,259,303,73,179,1116,29,100,0,0,0,0,0,12.809000000000001,7.15,8.3,10.65,92.5,0.7403918904312647,0.858514892762843
3,0.34015700000000004,567,0,691,1008,230,341,74,179,1114,29,96,1,10,0,0,0,81.236,8.55,8.45,11.5,95.5,0.8363133002653133,0.9444572615065175
1,0.11160199999999999,576,0,391,849,166,0,83,182,1059,29,100,0,4,0,0,0,85.478,11.325,8.075,10.15,92.5,0.08667191259821867,0.09389457198140355
1,0.136667,559,0,800,1378,261,424,56,174,1234,38,100,2,7,1,0,0,14.835,7.25,8.2,10.8,92.5,0.4971803060465545,0.589399233780996
2,0.276172,561,0,397,930,144,97,79,181,1069,31,100,0,0,0,0,0,12.809000000000001,6.9,8.25,10.5,89.5,0.6840170215004966,0.7879349920746105
2,0.227096,578,0,600,1101,189,382,69,179,1158,31,92,0,0,0,0,0,19.916,8.3,8.3,10.6,91.0,0.6887686414841965,0.787784562201975
2,0.227096,578,0,600,1101,189,382,69,179,1158,31,92,0,0,0,0,0,19.916,10.3,8.5,10.9,99.0,0.6887686414841965,0.787784562201975
1,0.142147,566,0,615,1313,221,502,59,175,1232,38,98,1,3,0,0,0,20.627,8.01666666667,8.2,11.5,104.833333333,0.4666513683049775,0.5513570622217225
2,0.349718,573,0,179,722,136,0,90,185,1009,31,100,0,0,0,0,0,19.849,8.98,8.24,11.26,103.0,0.7127334340123025,0.8342848723709897
3,0.406636,583,0,291,597,126,256,94,185,987,28,82,0,6,0,0,0,55.32,9.24375,8.03125,11.366875,100.55625,0.806219406852865,0.9100703015558224
1,0.133405,552,0,531,591,120,31,96,184,995,28,42,18,27,1,0,0,176.578,13.3,7.8,8.25,80.0,0.5211648461495744,0.5467959041569305
2,0.24226599999999998,569,0,472,574,110,90,96,184,991,27,49,4,44,0,0,0,103.925,18.2,8.25,8.1,86.5,0.8814988938053097,0.9203885508849557
2,0.32622399999999996,582,0,452,511,114,152,100,186,962,26,82,2,30,0,0,0,86.829,14.7333333333,8.36666666667,9.933333333330001,97.6666666667,0.8453574024576604,0.8796982583462587
3,0.592834,758,0,531,728,162,98,87,186,1039,28,98,3,6,0,0,0,381.283,10.7,8.65,11.35,104.0,0.7967715231788078,0.9197611163670766
3,0.5886640000000001,790,0,400,564,79,95,96,188,973,29,96,3,16,1,0,0,298.402,13.56,8.5,11.0,111.0,0.888456604665294,0.822418391115012
1,0.190377,797,0,375,557,76,58,96,187,982,30,57,10,21,0,0,0,480.43300000000005,10.0,8.3,10.933333333299998,100.0,0.8491884897021604,0.7701942115903316
2,0.412739,633,0,46,245,13,20,109,184,850,21,28,8,13,3,0,0,941.2230000000001,11.1375,7.91875,10.5325,99.75,0.8878010103691956,0.9510854740333662
3,0.589118,560,0,57,197,12,10,111,183,813,22,0,10,52,0,0,0,51.438,12.075,7.8625,8.605,74.2333333333,0.9031342181575633,0.9839240682415636
1,0.31362399999999996,1064,0,438,1241,140,212,57,174,1449,59,83,2,26,0,0,0,40.808,7.65714285714,7.914285714289999,10.957142857100001,99.85714285709999,1.3616658794953107,1.3515451049186966
3,0.6265430000000001,803,0,299,383,73,17,102,182,930,21,57,0,20,0,0,0,19.957,18.85,7.65,8.05,89.0,0.9149404526725744,0.954074241312487
1,0.121795,821,0,531,490,122,0,97,181,977,21,84,0,32,0,0,0,18.692,15.85,8.05,8.9,93.0,0.192315769229919,0.2011578735623291
3,0.596841,787,0,403,427,92,21,100,182,946,20,79,0,33,0,0,0,25.415,18.9,7.85,7.3,79.0,0.9458421759242923,0.9873456432281296
3,0.596841,787,0,403,427,92,21,100,182,946,20,79,0,33,0,0,0,25.415,19.0,7.8,7.6,85.0,0.9458421759242923,0.9873456432281296
1,0.128632,805,0,439,512,122,356,95,181,989,21,74,0,33,0,0,0,31.19,16.0,8.0,9.25,96.5,0.3666665380117411,0.384034952970192
3,0.6500819999999999,742,0,293,349,53,38,104,183,906,20,67,1,24,0,0,0,62.278,20.35,7.9,8.0,91.0,0.9452363941528028,0.9879052835709184
3,0.674172,697,0,274,339,56,26,105,184,900,21,70,3,23,1,0,0,60.045,16.9,7.6,11.6,123.5,1.0036800411326718,1.0510492639917735
3,0.674172,697,0,274,339,56,26,105,184,900,21,70,3,23,1,0,0,60.045,13.9642857143,7.90714285714,11.7942857143,116.778571429,1.0036800411326718,1.0510492639917735
3,0.674172,697,0,274,339,56,26,105,184,900,21,70,3,23,1,0,0,60.045,19.4,7.7,9.85,111.0,1.0036800411326718,1.0510492639917735
1,0.16085,622,0,166,294,27,50,108,184,871,21,62,27,45,5,0,0,68.84,18.95,7.7,6.6,72.5,0.681405071755941,0.7230867649750544
1,0.16085,622,0,166,294,27,50,108,184,871,21,62,27,45,5,0,0,68.84,20.05,7.7,7.7,85.0,0.681405071755941,0.7230867649750544
2,0.35322800000000004,941,0,417,886,135,285,77,183,1139,29,100,4,2,0,0,0,109.884,8.65,8.35,13.25,116.5,0.8936425817202427,0.6650002906469801
1,0.15471300000000002,957,0,406,989,135,111,71,181,1202,33,100,5,4,0,0,0,97.75299999999999,9.05,8.0,9.15,77.0,0.5078400118619565,0.40157665171565904
1,0.172484,299,0,416,563,83,83,97,175,814,41,4,6,54,2,0,0,106.464,16.1,7.5,4.9,58.0,0.8361869873377398,1.0002871753289846
1,0.1734,357,0,614,908,172,250,80,170,901,37,97,10,18,0,0,0,21.454,13.75,7.1,9.35,97.2,0.8511940503850303,1.0350622516011319
3,0.866603,538,91,370,200,54,47,126,176,743,57,12,80,21,3,0,0,43.005,13.760833333299999,7.94166666667,11.6525,110.225,0.8878497970424132,1.2403362067729025
1,0.14285699999999998,363,0,546,866,158,300,83,172,898,36,93,12,21,1,0,0,20.502,15.75,7.2,8.65,93.1,0.53538212697129,0.6502224019409624
2,0.36086599999999996,369,0,333,352,71,190,111,180,833,34,13,43,23,10,0,0,110.971,16.55,7.5,9.7,103.2,0.8420547575494047,1.0195819713917293
3,0.685385,316,0,389,261,69,39,121,177,778,61,0,39,20,4,0,0,67.143,13.0777777778,8.166666666669999,11.2,111.17037037,0.883465848122635,1.0904422976828103
3,0.729951,303,0,150,137,26,52,129,178,751,65,1,54,29,5,0,0,92.51100000000001,15.2,8.2,9.15,90.6666666667,0.9050860223478655,1.1282613805531614
2,0.350563,319,0,647,768,196,118,94,170,873,52,69,14,20,1,0,0,18.099,11.94,8.32,11.62,112.2,0.8922268695706459,1.1179247321638663
2,0.24280900000000002,583,0,135,246,24,46,112,187,886,24,66,9,11,5,0,0,146.632,12.2166666667,7.854166666669999,8.2625,77.45,0.9065770548580914,0.9508879545010891
2,0.388331,594,0,4,214,3,12,113,187,876,25,79,3,23,2,0,0,251.706,12.7666666667,7.891666666669999,9.66,91.575,0.8143603024597127,0.844653792923203
1,0.17563099999999998,331,0,481,741,140,320,88,175,886,37,90,9,22,1,0,0,102.26,11.8888888889,7.3962962963,10.0740740741,94.4074074074,0.7670796745151829,0.9068248825456716
1,0.14191700000000002,616,0,257,1287,76,799,60,178,1271,41,80,2,7,0,0,0,25.855,8.9,8.375,9.325,87.25,0.5096558871910924,0.5610018161245235
2,0.34075700000000003,598,0,602,723,173,263,88,185,1028,29,68,4,7,1,0,0,334.78,10.4125,8.45,10.15,90.5,0.7349465290723084,0.8553564579858541
1,0.127195,604,0,518,545,155,68,96,186,972,29,69,3,5,1,0,0,763.179,11.825,8.1,10.825,103.25,0.3338709677419355,0.3661290322580645
3,0.518934,601,0,282,327,59,48,108,188,885,30,16,9,19,1,0,0,2388.7529999999997,13.275,8.35,12.375,122.75,0.8118653967712081,0.9324183400499816
3,0.573746,609,0,216,296,38,27,109,189,882,29,23,6,24,2,0,0,2175.8179999999998,12.95,8.5,11.575,113.75,0.8525359969817845,0.9558292950049264
3,0.617762,620,0,256,274,38,23,111,188,872,29,47,7,25,2,0,0,532.188,14.325,8.4,11.825,117.25,0.875909153887683,0.9660481686332153
2,0.476271,592,0,54,297,17,25,110,189,872,30,11,12,26,1,0,0,1079.598,13.625,8.05,7.675,73.75,0.753165919633595,0.8760838503846079
1,0.123227,583,0,239,819,183,0,85,183,1048,30,100,11,23,1,0,0,57.565,7.233333333330001,8.333333333330001,10.0333333333,85.3333333333,0.13623063270494554,0.1554180457619801
2,0.226091,584,0,280,414,77,63,104,188,910,31,86,12,25,1,0,0,445.046,11.225,8.15,8.4,75.75,0.6636910340914273,0.765017909525233
1,0.183002,593,0,658,842,205,239,82,182,1070,28,98,1,12,1,0,0,55.915,10.45,8.5,9.55,87.5,0.8060028897035422,0.8609576321833292
1,0.121262,626,0,509,637,176,31,92,184,1019,28,80,7,19,1,0,0,233.55,12.375,8.475,10.65,101.0,0.22425820610853225,0.21990367783458017
1,0.172004,616,0,425,567,133,16,95,186,985,29,98,2,9,1,0,0,377.64599999999996,12.525,8.0,8.125,88.5,0.6117270697559279,0.6450507233613094
2,0.26282300000000003,638,0,258,499,95,56,99,187,958,28,53,0,5,0,0,0,970.993,13.3,8.4,10.25,99.25,0.7110925028025012,0.7374292621655568
1,0.165508,638,0,363,1089,131,1105,69,180,1196,33,100,3,2,0,0,0,37.519,9.46666666667,8.13333333333,10.733333333300001,101.0,0.6774614432437858,0.7220679580252696
1,0.165508,638,0,363,1089,131,1105,69,180,1196,33,100,3,2,0,0,0,37.519,9.425,8.4,10.575,98.0,0.6774614432437858,0.7220679580252696
2,0.254956,660,0,255,527,62,217,98,188,963,29,68,3,34,0,0,0,91.18700000000001,10.925,8.475,10.75,101.75,0.7112789710996122,0.7420594645857943
2,0.335467,655,0,284,447,79,245,101,188,937,29,100,0,7,0,0,0,232.85,11.025,8.475,11.625,110.0,0.7743963977952023,0.800921253525865
3,0.521554,652,0,356,311,81,77,108,189,889,28,7,0,5,0,0,0,1871.329,10.44,8.46,10.9,108.2,0.8759313366320214,0.86266421828028
1,0.158202,692,0,421,539,89,213,97,187,975,29,18,4,34,0,0,0,127.76700000000001,10.35,8.425,10.275,94.75,0.7663766457007446,0.7212956665418773
2,0.30327600000000005,673,0,457,434,81,69,102,188,930,29,81,5,42,0,0,0,167.882,11.691666666700002,8.22083333333,10.765,99.625,0.9079473415451297,0.8575058225704
1,0.136294,567,0,503,619,116,72,94,183,999,28,69,3,35,1,0,0,102.775,9.25,7.9,11.0,99.5,0.5128127015074662,0.528044761948282
2,0.279087,559,0,573,533,114,60,98,185,971,28,17,5,40,1,0,0,180.956,9.3,8.1,11.2,101.5,0.7379410802174038,0.7623252202593701
2,0.282481,553,0,432,475,131,287,101,185,959,28,29,5,40,1,0,0,668.993,9.4,8.05,11.35,102.5,0.8069469248140904,0.8362389092042973
2,0.349699,540,0,161,258,34,100,112,186,892,29,41,10,32,1,0,0,529.294,10.6,8.15,10.75,99.0,0.8873091272615602,0.9284729527530758
2,0.349699,540,0,161,258,34,100,112,186,892,29,41,10,32,1,0,0,529.294,10.65,8.25,11.1,102.0,0.8873091272615602,0.9284729527530758
1,0.17663299999999998,535,0,259,359,50,185,107,186,928,29,26,20,31,1,0,0,315.941,10.75,8.05,9.2,84.5,0.8253568629313826,0.8728594161936205
2,0.43541,471,0,253,692,88,46,92,179,935,40,100,5,4,2,0,0,12.39,11.5333333333,8.17083333333,11.2166666667,103.0,0.7980991535909532,0.9410570007443666
2,0.44330299999999995,403,0,222,209,37,66,118,183,843,38,7,81,18,33,0,0,139.07399999999998,12.791666666700001,8.15416666667,10.915833333299998,103.958333333,0.8772211689855723,0.9978970969941696
2,0.4218,331,0,441,498,128,92,109,175,818,54,20,22,17,2,0,0,65.485,11.406666666700001,7.983333333330001,10.5108333333,100.73333333299999,0.8093430901809489,0.9569538506699096
2,0.37183099999999997,937,0,777,1380,233,130,51,175,1370,40,95,10,11,0,0,0,22.875,6.36666666667,8.2125,11.971666666700001,104.741666667,0.7451795996796424,0.7796845174218179
2,0.26716,948,0,403,1339,207,362,53,176,1348,40,100,0,3,0,0,0,22.928,6.05,8.45,9.8,87.5,0.5811271387750887,0.589389609942507
2,0.275406,935,0,439,1050,156,322,68,180,1164,30,100,0,2,0,0,0,49.912,6.7,8.4,9.55,99.5,0.6125697300174231,0.6138249958576227
1,0.13381300000000002,931,0,843,1529,236,872,40,171,1528,50,100,5,2,0,0,0,55.318999999999996,5.3,8.25,11.4,98.5,0.4232253741246178,0.374730800006172
2,0.256778,946,0,639,1050,138,416,66,179,1200,34,80,4,6,0,0,0,84.78399999999999,6.8,8.55,11.3,99.0,0.8224486246105183,0.7198939061383021
3,0.686592,959,0,644,833,153,414,78,182,1075,26,76,2,10,0,0,0,90.699,6.15,8.45,12.05,102.0,0.8350627729948829,0.8032064277840646
1,0.19761800000000002,916,0,774,1617,257,510,39,171,1497,46,84,12,11,0,0,0,48.32899999999999,5.05,8.3,11.3,100.5,0.6463061386035264,0.7315524395229687
