Sample_ID,Sample_Longitude,Sample_Latitude,Respiration_Rate_mg_per_L_per_H,mean.error,predict.error,pca.dist,mean.error.scaled,pca.dist.scaled,combined.metric
300083,0.513814205659,41.5395944221,-7.207111849399179,1.7299814443904853,19.386751769650022,5.219904464583728,0.1771302258731189,0.35960351230872545,0.06369665136001143
300020,0.518770311069,40.8149286152,-6.370464419151432,1.773226525065416,19.39065859349002,3.9760296587907535,0.18155802533460422,0.27391195376194305,0.0497309134405618
300112,0.523215611437,40.981515866,-5.273745649043174,1.8781436800048212,19.400534324158052,2.2355041025920444,0.1923003367117817,0.15400571648906083,0.029615351136385592
300051,0.528682410889,41.235617296,-5.897120486811971,1.812180762455743,19.39425965320428,3.6848413485057674,0.18554649173696772,0.25385175154326617,0.047101301920137416
300157,0.53147795512,40.7732811277,-5.019620583503519,1.909466411551329,19.40359168702886,4.404886437582284,0.19550742458650208,0.30345625001816556,0.059327949915729226
300126,-0.547902122188,42.6333827096,-5.741635805662437,1.8271247263924657,19.39566170941037,2.401180451865974,0.18707658196778174,0.1654192964711503,0.03094607657533794
300162,0.551863990807,41.223708827,-6.087542238439786,1.7953062740788386,19.39269019496366,4.178081133565401,0.18381873798135012,0.28783144606091093,0.052908813166263696
300014,-0.552115636536,42.5811851193,-5.446724854063317,1.8582510570049144,19.398618645948805,1.6093093834904728,0.19026356064310904,0.11086664720035529,0.021093883052902974
300059,0.573149736568,41.1899195902,-5.9406465639208985,1.808183684796027,19.39388657845702,3.5596939449343306,0.18513723690305398,0.2452302439685686,0.04540124977340261
300042,0.576806259871,41.8780226341,-5.888341325118799,1.812996920208262,19.394335931213977,1.0821701428142683,0.18563005691480275,0.074551591300566,0.01383901613621318
300143,0.610354253647,41.7817638202,-4.63535255073541,1.961326957018566,19.408763788876936,4.269988527913279,0.20081734866823195,0.2941630220579202,0.05907303816590617
300018,0.631227983374,41.6149365674,-7.4193716443503215,1.7244633135476048,19.386260137011067,4.987662667005635,0.17656523266711305,0.34360418383813546,0.06066855266477387
300052,-0.648280148493,42.4061675578,-4.680208018554369,1.955005422000468,19.40812599351478,1.6420339910559385,0.2001700961041936,0.1131210723338629,0.02264345592047877
300077,-0.68933734489,41.5685435535,-6.961171774062902,1.7391745747847387,19.38757428307292,4.554963319220897,0.17807149681477857,0.3137951698431839,0.055877975587223426
300049,-0.693616038244,40.9894170896,-0.8805936625965938,2.6759272217620502,19.493945082416232,2.5330491629051277,0.2739842064477963,0.17450384044605344,0.04781129624670481
300242,0.724716805109,42.7403664075,-3.63492532440245,2.1189540851325086,19.425325603319823,3.6083296275886036,0.2169565557661386,0.2485807961529377,0.05393123336294596
